,road,lrp,chainage,length,condition,lat,lon,Time to Repair,Entity Destination Type,Node Name,Failure Type,Uptime Between Failures
1279,N1,LRP366a,361.457,,,21.5161111,92.068166,0.0,Specific,LRP358a,No Failures,0
1280,N1,LRP358a,361.751,3.0,A,21.5137419731132,92.069340890566,"Uniform(1/6, 1/3)",Specific,LRP366b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1281,N1,LRP366b,361.881,,,21.512694399999997,92.06986040000001,0.0,Specific,LRP367,No Failures,0
1282,N1,LRP367,361.908,,,21.512555600000002,92.06994379999999,0.0,Specific,LRP358b,No Failures,0
1283,N1,LRP358b,362.168,2.5,A,21.5104396976562,92.0708606554687,"Uniform(1/6, 1/3)",Specific,LRP367a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1284,N1,LRP367a,362.42,,,21.5083889,92.07174930000001,0.0,Specific,LRP367b,No Failures,0
1285,N1,LRP367b,362.624,,,21.506972199999996,92.072916,0.0,Specific,LRP359a,No Failures,0
1286,N1,LRP359a,362.691,7.5,A,21.5065069274647,92.0733026419014,"Uniform(1/6, 1/3)",Specific,LRP359b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1287,N1,LRP359b,362.889,12.4,A,21.5051319429577,92.0744452552816,"Uniform(0.25, 1)",Specific,LRP368,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1288,N1,LRP368,362.908,,,21.505,92.07455490000001,0.0,Specific,LRP368a,No Failures,0
1289,N1,LRP368a,363.819,,,21.497471899999997,92.0765549,0.0,Specific,LRP369,No Failures,0
1290,N1,LRP369,363.908,,,21.4968608,92.0769438,0.0,Specific,LRP369a,No Failures,0
1291,N1,LRP369a,363.95599999999996,,,21.4964441,92.077166,0.0,Specific,LRP360a,No Failures,0
1292,N1,LRP360a,364.056,14.0,A,21.4957534922651,92.0776785856353,"Uniform(0.25, 1)",Specific,LRP360c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1293,N1,LRP360c,364.184,14.1,A,21.4948695143646,92.0783346952486,"Uniform(0.25, 1)",Specific,LRP370,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1294,N1,LRP370,364.861,,,21.490194100000004,92.08180490000001,0.0,Specific,LRP371,No Failures,0
1295,N1,LRP371,365.847,,,21.4870274,92.0898052,0.0,Specific,LRP371a,No Failures,0
1296,N1,LRP371a,366.121,,,21.485138600000003,92.09133299999999,0.0,Specific,LRP372,No Failures,0
1297,N1,LRP372,366.82099999999997,,,21.4793604,92.0938886,0.0,Specific,LRP363b,No Failures,0
1298,N1,LRP363b,366.98,7.2,A,21.4782130684357,92.0947151779329,"Uniform(1/6, 1/3)",Specific,LRP372a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1299,N1,LRP372a,367.17900000000003,,,21.4767771,92.0957497,0.0,Specific,LRP364a,No Failures,0
1300,N1,LRP364a,367.362,14.0,A,21.4755164496,92.0967866511999,"Uniform(0.25, 1)",Specific,LRP372b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1301,N1,LRP372b,367.42900000000003,,,21.4750549,92.0971663,0.0,Specific,LRP364c,No Failures,0
1302,N1,LRP364c,367.6,3.0,A,21.4738446327586,92.0980125862068,"Uniform(1/6, 1/3)",Specific,LRP373,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1303,N1,LRP373,367.95099999999996,,,21.4713604,92.0997497,0.0,Specific,LRP373a,No Failures,0
1304,N1,LRP373a,367.972,,,21.4712216,92.0998886,0.0,Specific,LRP373b,No Failures,0
1305,N1,LRP373b,368.031,,,21.4708049,92.1002222,0.0,Specific,LRP364d,No Failures,0
1306,N1,LRP364d,368.129,57.6,A,21.470055530337,92.1006402232209,"Uniform(0.75, 1.5)",Specific,LRP364d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1307,N1,LRP364d,368.129,57.6,A,21.470055530337,92.1006402232209,"Uniform(0.75, 1.5)",Specific,LRP373c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1308,N1,LRP373c,368.565,,,21.466721600000003,92.1025,0.0,Specific,LRP365a,No Failures,0
1309,N1,LRP365a,368.703,14.0,B,21.4655415307901,92.1026566882833,"Uniform(0.25, 1)",Specific,LRP374,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1310,N1,LRP374,368.93199999999996,,,21.4635833,92.10291670000001,0.0,Specific,LRP375,No Failures,0
1311,N1,LRP375,369.901,,,21.456472199999997,92.1038056,0.0,Specific,LRP375a,No Failures,0
1312,N1,LRP375a,370.281,,,21.4545,92.10075,0.0,Specific,LRP375b,No Failures,0
1313,N1,LRP375b,370.70300000000003,,,21.451277800000003,92.0994441,0.0,Specific,LRP367a,No Failures,0
1314,N1,LRP367a,370.799,9.2,A,21.4505569351351,92.0994681432432,"Uniform(1/6, 1/3)",Specific,LRP376,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1315,N1,LRP376,370.925,,,21.449610800000002,92.0994997,0.0,Specific,LRP376a,No Failures,0
1316,N1,LRP376a,370.98199999999997,,,21.4494719,92.09952740000001,0.0,Specific,LRP376b,No Failures,0
1317,N1,LRP376b,371.58,,,21.443832999999998,92.1014167,0.0,Specific,LRP368a,No Failures,0
1318,N1,LRP368a,371.64,1.5,A,21.4433865625,92.1012678785714,"Uniform(1/6, 1/3)",Specific,LRP376c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1319,N1,LRP376c,371.80400000000003,,,21.4421663,92.10086109999999,0.0,Specific,LRP368c,No Failures,0
1320,N1,LRP368c,371.848,58.6,B,21.4418389714285,92.1007083571428,"Uniform(0.75, 1.5)",Specific,LRP376d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1321,N1,LRP376d,371.86,,,21.4417497,92.1006667,0.0,Specific,LRP377,No Failures,0
1322,N1,LRP377,371.92199999999997,,,21.4413608,92.10036109999999,0.0,Specific,LRP377a,No Failures,0
1323,N1,LRP377a,372.389,,,21.4375552,92.09849969999999,0.0,Specific,LRP369a,No Failures,0
1324,N1,LRP369a,372.43,3.0,A,21.4372009552325,92.0983672723837,"Uniform(1/6, 1/3)",Specific,LRP377b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1325,N1,LRP377b,372.733,,,21.434583,92.09738859999999,0.0,Specific,LRP369b,No Failures,0
1326,N1,LRP369b,372.782,2.5,A,21.4342084624161,92.0972607067114,"Uniform(1/6, 1/3)",Specific,LRP378,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1327,N1,LRP378,372.88199999999995,,,21.433444100000003,92.0969997,0.0,Specific,LRP378a,No Failures,0
1328,N1,LRP378a,373.167,,,21.4310271,92.0961941,0.0,Specific,LRP369c,No Failures,0
1329,N1,LRP369c,373.192,7.2,A,21.4308087593886,92.0961182921397,"Uniform(1/6, 1/3)",Specific,LRP378b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1330,N1,LRP378b,373.39599999999996,,,21.429027100000003,92.09549969999999,0.0,Specific,LRP370a,No Failures,0
1331,N1,LRP370a,373.424,3.5,A,21.4288400316455,92.0953913860759,"Uniform(1/6, 1/3)",Specific,LRP378c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1332,N1,LRP378c,373.475,,,21.428499300000002,92.0951941,0.0,Specific,LRP378d,No Failures,0
1333,N1,LRP378d,373.588,,,21.4283604,92.0941663,0.0,Specific,LRP370c,No Failures,0
1334,N1,LRP370c,373.598,12.8,A,21.4283515971831,92.0940714267605,"Uniform(0.25, 1)",Specific,LRP379,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1335,N1,LRP379,373.87199999999996,,,21.428110399999998,92.0914719,0.0,Specific,LRP379a,No Failures,0
1336,N1,LRP379a,374.06300000000005,,,21.427916,92.0896108,0.0,Specific,LRP370e,No Failures,0
1337,N1,LRP370e,374.081,18.8,A,21.427895984,92.089450816,"Uniform(0.25, 1)",sink_N1,LRP379b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1338,N1,LRP379b,374.088,,,21.427888199999998,92.08938859999999,0.0,Specific,LRP379c,No Failures,0
1339,N1,LRP379c,374.649,,,21.4271104,92.08408299999999,0.0,Specific,LRP371a,No Failures,0
1340,N1,LRP371a,374.655,8.2,A,21.4271063768115,92.0840258231884,"Uniform(1/6, 1/3)",Specific,LRP380,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1341,N1,LRP380,374.856,,,21.4269716,92.0821104,0.0,Specific,LRP380a,No Failures,0
1342,N1,LRP380a,375.032,,,21.426777100000002,92.0804716,0.0,Specific,LRP371c,No Failures,0
1343,N1,LRP371c,375.035,7.4,A,21.4267747132812,92.0804427367187,"Uniform(1/6, 1/3)",Specific,LRP380b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1344,N1,LRP380b,375.416,,,21.426471600000003,92.0767771,0.0,Specific,LRP372a,No Failures,0
1345,N1,LRP372a,375.416,12.4,A,21.4264716,92.0767771,"Uniform(0.25, 1)",Specific,LRP381,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1346,N1,LRP381,375.82,,,21.4267216,92.0730827,0.0,Specific,LRP372c,No Failures,0
1347,N1,LRP372c,376.062,9.4,A,21.4273654498084,92.0708934808429,"Uniform(1/6, 1/3)",Specific,LRP381a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1348,N1,LRP381a,376.08099999999996,,,21.427416,92.07072159999998,0.0,Specific,LRP382,No Failures,0
1349,N1,LRP382,376.82,,,21.4276938,92.06436109999999,0.0,Specific,LRP373a,No Failures,0
1350,N1,LRP373a,376.931,2.0,A,21.4271759977099,92.0634431893129,"Uniform(1/6, 1/3)",Specific,LRP382a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1351,N1,LRP382a,376.95099999999996,,,21.4270827,92.0632778,0.0,Specific,LRP373b,No Failures,0
1352,N1,LRP373b,377.189,6.8,A,21.4273089357414,92.0610656669201,"Uniform(1/6, 1/3)",Specific,LRP382b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1353,N1,LRP382b,377.214,,,21.427332699999997,92.0608333,0.0,Specific,LRP374a,No Failures,0
1354,N1,LRP374a,377.519,16.6,A,21.4278354522255,92.0579673860534,"Uniform(0.25, 1)",Specific,LRP382c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1355,N1,LRP382c,377.551,,,21.427888199999998,92.0576667,0.0,Specific,LRP374c,No Failures,0
1356,N1,LRP374c,377.753,18.6,A,21.4280296848739,92.0557570361344,"Uniform(0.25, 1)",Specific,LRP382d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1357,N1,LRP382d,377.789,,,21.4280549,92.0554167,0.0,Specific,LRP383,No Failures,0
1358,N1,LRP383,377.81800000000004,,,21.428082699999997,92.0551389,0.0,Specific,LRP374e,No Failures,0
1359,N1,LRP374e,378.02,7.2,A,21.4280584948275,92.0532281715517,"Uniform(1/6, 1/3)",sink_N1,LRP383a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1360,N1,LRP383a,378.05,,,21.4280549,92.0529444,0.0,Specific,LRP375a,No Failures,0
1361,N1,LRP375a,378.492,13.0,A,21.4275245,92.0486482172786,"Uniform(0.25, 1)",Specific,LRP383b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1362,N1,LRP383b,378.51300000000003,,,21.4274993,92.0484441,0.0,Specific,LRP383c,No Failures,0
1363,N1,LRP383c,378.531,,,21.427527100000002,92.0483886,0.0,Specific,LRP384,No Failures,0
1364,N1,LRP384,378.80300000000005,,,21.4287771,92.0461941,0.0,Specific,LRP375c,No Failures,0
1365,N1,LRP375c,379.004,10.9,A,21.4294452102564,92.0443807192307,"Uniform(0.25, 1)",Specific,LRP384a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1366,N1,LRP384a,379.037,,,21.4295549,92.044083,0.0,Specific,LRP376a,No Failures,0
1367,N1,LRP376a,379.504,9.2,A,21.4297884,92.0395945696,"Uniform(1/6, 1/3)",Specific,LRP384b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1368,N1,LRP384b,379.537,,,21.4298049,92.0392774,0.0,Specific,LRP385,No Failures,0
1369,N1,LRP385,379.791,,,21.4296938,92.0368608,0.0,Specific,LRP385a,No Failures,0
1370,N1,LRP385a,380.015,,,21.4289716,92.0348608,0.0,Specific,LRP377a,No Failures,0
1371,N1,LRP377a,380.346,148.5,A,21.4294033629834,92.0318887491712,"Uniform(0.75, 1.5)",Specific,LRP385b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1372,N1,LRP385b,380.37699999999995,,,21.429443799999998,92.0316104,0.0,Specific,LRP385c,No Failures,0
1373,N1,LRP385c,380.51800000000003,,,21.4300827,92.03047159999998,0.0,Specific,LRP377c,No Failures,0
1374,N1,LRP377c,380.615,3.5,A,21.4303257834586,92.0296206984962,"Uniform(1/6, 1/3)",Specific,LRP385d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1375,N1,LRP385d,380.651,,,21.430416,92.02930490000001,0.0,Specific,LRP386,No Failures,0
1376,N1,LRP386,380.75699999999995,,,21.430166,92.02836040000001,0.0,Specific,LRP377d,No Failures,0
1377,N1,LRP377d,380.759,10.3,A,21.4301539217391,92.0283434956521,"Uniform(0.25, 1)",Specific,LRP386a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1378,N1,LRP386a,380.80300000000005,,,21.429888199999997,92.02797159999999,0.0,Specific,LRP377f,No Failures,0
1379,N1,LRP377f,381.374,9.0,A,21.426498621044,92.0238834076672,"Uniform(1/6, 1/3)",Specific,LRP386b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1380,N1,LRP386b,381.416,,,21.426249300000002,92.0235827,0.0,Specific,LRP386c,No Failures,0
1381,N1,LRP386c,381.481,,,21.425860399999998,92.023166,0.0,Specific,LRP387,No Failures,0
1382,N1,LRP387,381.494,,,21.4258049,92.0232493,0.0,Specific,LRP378a,No Failures,0
1383,N1,LRP378a,381.985,4.5,C,21.423063061512,92.0267879589347,"Uniform(1/6, 1/3)",Specific,LRP378b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1384,N1,LRP378b,382.055,11.3,C,21.4226721680412,92.0272924520618,"Uniform(0.25, 1)",Specific,LRP387a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1385,N1,LRP387a,382.07599999999996,,,21.4225549,92.0274438,0.0,Specific,LRP387b,No Failures,0
1386,N1,LRP387b,382.147,,,21.4220827,92.02786040000001,0.0,Specific,LRP388,No Failures,0
1387,N1,LRP388,382.473,,,21.4199716,92.03024930000001,0.0,Specific,LRP379a,No Failures,0
1388,N1,LRP379a,382.649,2.4,C,21.4194017834586,92.031682906015,"Uniform(1/6, 1/3)",Specific,LRP388a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1389,N1,LRP388a,382.73900000000003,,,21.419110399999997,92.032416,0.0,Specific,LRP379b,No Failures,0
1390,N1,LRP379b,383.098,7.2,B,21.4170232427616,92.0347260730512,"Uniform(1/6, 1/3)",Specific,LRP388b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1391,N1,LRP388b,383.18800000000005,,,21.4165,92.0353052,0.0,Specific,LRP379c,No Failures,0
1392,N1,LRP379c,383.269,8.1,C,21.4161167631868,92.0359357093406,"Uniform(1/6, 1/3)",Specific,LRP388c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1393,N1,LRP388c,383.37,,,21.4156389,92.0367219,0.0,Specific,LRP389,No Failures,0
1394,N1,LRP389,383.505,,,21.415055600000002,92.03783299999999,0.0,Specific,LRP380a,No Failures,0
1395,N1,LRP380a,383.632,10.9,A,21.4142599314893,92.0386736859574,"Uniform(0.25, 1)",Specific,LRP389a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1396,N1,LRP389a,383.74,,,21.413583300000003,92.0393886,0.0,Specific,LRP380c,No Failures,0
1397,N1,LRP380c,384.001,8.3,A,21.4124968430517,92.0395268517711,"Uniform(1/6, 1/3)",Specific,LRP389b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1398,N1,LRP389b,384.10699999999997,,,21.412055600000002,92.039583,0.0,Specific,LRP389c,No Failures,0
1399,N1,LRP389c,384.279,,,21.4115,92.04380520000001,0.0,Specific,LRP389d,No Failures,0
1400,N1,LRP389d,384.327,,,21.4111667,92.0441108,0.0,Specific,LRP380e,No Failures,0
1401,N1,LRP380e,384.358,8.3,B,21.4110029325153,92.0443379558282,"Uniform(1/6, 1/3)",sink_N1,LRP389e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1402,N1,LRP389e,384.49,,,21.4103056,92.0453052,0.0,sink_N1,LRP390,No Failures,0
1403,N1,LRP390,384.54699999999997,,,21.4101111,92.0458052,0.0,Specific,LRP381a,No Failures,0
1404,N1,LRP381a,384.788,2.2,B,21.4102488567901,92.0480366814814,"Uniform(1/6, 1/3)",Specific,LRP390a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1405,N1,LRP390a,384.79,,,21.41025,92.04805520000001,0.0,Specific,LRP381b,No Failures,0
1406,N1,LRP381b,384.978,8.2,A,21.4102981858461,92.0496622239999,"Uniform(1/6, 1/3)",Specific,LRP390b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1407,N1,LRP390b,385.115,,,21.4103333,92.0508333,0.0,Specific,LRP381c,No Failures,0
1408,N1,LRP381c,385.237,1.9,A,21.4099236838827,92.0518884435897,"Uniform(1/6, 1/3)",Specific,LRP390c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1409,N1,LRP390c,385.38800000000003,,,21.409416699999998,92.0531944,0.0,Specific,LRP391,No Failures,0
1410,N1,LRP391,385.56800000000004,,,21.409083300000002,92.05475,0.0,Specific,LRP382a,No Failures,0
1411,N1,LRP382a,385.614,3.0,A,21.4088399161904,92.0550238095238,"Uniform(1/6, 1/3)",Specific,LRP391a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1412,N1,LRP391a,385.778,,,21.4079722,92.056,0.0,Specific,LRP382b,No Failures,0
1413,N1,LRP382b,385.78,2.8,A,21.4079574071005,92.0560124923076,"Uniform(1/6, 1/3)",Specific,LRP391b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1414,N1,LRP391b,385.94699999999995,,,21.406722199999997,92.0570556,0.0,Specific,LRP382c,No Failures,0
1415,N1,LRP382c,386.07,10.0,D,21.4063607143344,92.0580467784983,"Uniform(1/6, 1/3)",Specific,LRP391c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1416,N1,LRP391c,386.24,,,21.4058611,92.0594167,0.0,Specific,LRP383a,No Failures,0
1417,N1,LRP383a,386.494,1.6,A,21.4041499171641,92.0618387037313,"Uniform(1/6, 1/3)",Specific,LRP392,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1418,N1,LRP392,386.50800000000004,,,21.4040556,92.06197220000001,0.0,Specific,LRP392a,No Failures,0
1419,N1,LRP392a,386.665,,,21.4039167,92.0628333,0.0,Specific,LRP383b,No Failures,0
1420,N1,LRP383b,386.968,3.6,A,21.402009374844,92.0647406251559,"Uniform(1/6, 1/3)",Specific,LRP392b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1421,N1,LRP392b,387.14599999999996,,,21.400888899999998,92.06586109999999,0.0,Specific,LRP383c,No Failures,0
1422,N1,LRP383c,387.23,8.0,C,21.4001878992395,92.0660829174905,"Uniform(1/6, 1/3)",Specific,LRP383d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1423,N1,LRP383d,387.398,1.3,C,21.3987858977186,92.0665265524714,"Uniform(1/6, 1/3)",Specific,LRP392c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1424,N1,LRP392c,387.409,,,21.398694100000004,92.0665556,0.0,Specific,LRP392d,No Failures,0
1425,N1,LRP392d,387.42400000000004,,,21.398583,92.0665833,0.0,Specific,LRP392e,No Failures,0
1426,N1,LRP392e,387.59,,,21.3971663,92.0668882,0.0,sink_N1,LRP393,No Failures,0
1427,N1,LRP393,387.60900000000004,,,21.396971899999997,92.066916,0.0,Specific,LRP384a,No Failures,0
1428,N1,LRP384a,387.843,8.3,A,21.3950144227586,92.0675884137931,"Uniform(1/6, 1/3)",Specific,LRP393a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1429,N1,LRP393a,388.04400000000004,,,21.393333,92.068166,0.0,Specific,LRP384b,No Failures,0
1430,N1,LRP384b,388.328,22.0,C,21.3908555107438,92.0684757008264,"Uniform(0.25, 1)",Specific,LRP393b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1431,N1,LRP393b,388.528,,,21.3891108,92.06869379999999,0.0,Specific,LRP393c,No Failures,0
1432,N1,LRP393c,388.546,,,21.388944100000003,92.06880490000002,0.0,Specific,LRP385a,No Failures,0
1433,N1,LRP385a,388.565,2.7,C,21.3888052,92.0689623,"Uniform(1/6, 1/3)",Specific,LRP394,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1434,N1,LRP394,388.603,,,21.388527399999997,92.0692771,0.0,Specific,LRP385b,No Failures,0
1435,N1,LRP385b,388.733,2.7,B,21.3874538459459,92.0697162891891,"Uniform(1/6, 1/3)",Specific,LRP394a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1436,N1,LRP394a,388.751,,,21.3873052,92.0697771,0.0,Specific,LRP385c,No Failures,0
1437,N1,LRP385c,388.886,2.9,C,21.386218603409,92.0702884892045,"Uniform(1/6, 1/3)",Specific,LRP394b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1438,N1,LRP394b,388.92699999999996,,,21.3858886,92.07044379999999,0.0,Specific,LRP385d,No Failures,0
1439,N1,LRP385d,388.956,1.8,C,21.3856411333333,92.0704543196078,"Uniform(1/6, 1/3)",Specific,LRP394c,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1440,N1,LRP394c,389.08,,,21.384583,92.07049930000001,0.0,Specific,LRP385e,No Failures,0
1441,N1,LRP385e,389.101,2.8,B,21.3844064618421,92.0705223447368,"Uniform(1/6, 1/3)",sink_N1,LRP394d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1442,N1,LRP394d,389.156,,,21.3839441,92.0705827,0.0,Specific,LRP385f,No Failures,0
1443,N1,LRP385f,389.258,1.8,B,21.3831050828947,92.0708809157894,"Uniform(1/6, 1/3)",Specific,LRP385g,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1444,N1,LRP385g,389.282,1.7,A,21.3829076671052,92.0709510842105,"Uniform(1/6, 1/3)",Specific,LRP394e,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1445,N1,LRP394e,389.30800000000005,,,21.3826938,92.0710271,0.0,sink_N1,LRP394f,No Failures,0
1446,N1,LRP394f,389.476,,,21.3813049,92.0710827,0.0,Specific,LRP394g,No Failures,0
1447,N1,LRP394g,389.506,,,21.3811104,92.0710827,0.0,Specific,LRP386a,No Failures,0
1448,N1,LRP386a,389.538,0.8,A,21.3808422435754,92.0709982664804,"Uniform(1/6, 1/3)",Specific,LRP386b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1449,N1,LRP386b,389.684,1.5,B,21.3796187798882,92.0706130385474,"Uniform(1/6, 1/3)",Specific,LRP395,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1450,N1,LRP395,389.685,,,21.3796104,92.0706104,0.0,Specific,LRP386c,No Failures,0
1451,N1,LRP386c,389.724,1.5,A,21.3793128,92.0704913857142,"Uniform(1/6, 1/3)",Specific,LRP395a,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1452,N1,LRP395a,389.776,,,21.378916,92.07033270000001,0.0,Specific,LRP386d,No Failures,0
1453,N1,LRP386d,389.899,2.2,C,21.3778510915584,92.0703548240259,"Uniform(1/6, 1/3)",Specific,LRP395b,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1454,N1,LRP395b,389.93,,,21.377582699999998,92.0703604,0.0,Specific,LRP395c,No Failures,0
1455,N1,LRP395c,389.969,,,21.3773882,92.0706104,0.0,Specific,LRP386e,No Failures,0
1456,N1,LRP386e,390.047,1.5,A,21.3768882285714,92.0711223285714,"Uniform(1/6, 1/3)",sink_N1,LRP386f,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1457,N1,LRP386f,390.142,3.0,A,21.3762792890109,92.0717458313186,"Uniform(1/6, 1/3)",Specific,LRP395d,Processing Time Based,Random.Exponential1*VARIABLERUNTIME
1458,N1,LRP395d,390.151,,,21.3762216,92.07180490000002,0.0,Specific,LRP395e,No Failures,0
1459,N1,LRP395e,390.316,,,21.3752493,92.0727771,0.0,sink_N1,LRP386g,No Failures,0
