road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
Z8803,16.14,Box Culvert,LRP016a,.,1.5,A,116778,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,16.14,10.5,1989,1,Barisal,Barisal,Barisal,Barisal-1,22.38611111,90.15388889,bcs1
Z1016,2.07,Box Culvert,LRP002a,KALURHA NAGAR,3.95,A,105689,Fouzderhat-Biman Bnader Road,2.07,5.66,1994,2,Chittagong,Chittagong,Chittagong,Chittagong,22.38594444,91.75477778,bcs1
Z1636,8.396,Slab Culvert,LRP008a,Padua,3.5,C,113994,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),8.396,4.2,1995,1,Chittagong,Chittagong,Chittagong,Chittagong,22.38552778,92.09052778,bcs1
Z1059,11.881,Box Culvert,LRP011b,KANAGO PARA BAZAR,2,C,105076,Patiya-Boalkhali (Kanongopara) Road,11.881,4.5,1968,1,Chittagong,Chittagong,Dohazari,Patiya,22.38447222,91.96766667,bcs1
Z8053,1.78,Box Culvert,LRP001a,.,2.3,D,116749,Bauphal (Kalaiya)-Bogi-Bhola (Debirchar) Road,1.78,7.4,1999,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.38444444,90.59611111,bcs1
R890,46.959,Box Culvert,LRP047a,.,1.96,A,107333,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,46.959,12.7,2000,1,Barisal,Barisal,Bhola,Bhola,22.38383333,90.74541667,bcs1
Z1065,23.344,RCC Girder Bridge,LRP023a,KANON GOPARA BRIDGE,5.6,B,104000,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,23.344,3.8,1976,1,Chittagong,Chittagong,Dohazari,Patiya,22.38377778,91.96444444,bcs1
Z1439,1.7,Box Culvert,LRP002a,.,4.4,A,117117,Hatiya (Bhuiya Hat)-Jahajmara Road,1.7,7.93,2002,1,Comilla,Noakhali,Noakhali,Noakhali,22.38372222,91.12258333,bcs1
N8,198.955,RCC Girder Bridge,LRP200a,.,13,A,113796,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,198.955,7.9,1996,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.38333333,90.32027778,bcs1
Z8708,26.62,Box Culvert,LRP026a,.,7.75,A,112460,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,26.62,8.28,1995,1,Barisal,Barisal,Jhalokati,Jhalokati,22.38333333,90.09583333,bcs1
Z8913,1.5,Box Culvert,LRP002a,.,2.3,A,116626,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,1.5,5,1995,1,Barisal,Barisal,Bhola,Charfession,22.38222222,90.68944444,bcs1
Z8810,26.433,Box Culvert,LRP025a,.,1.9,A,113498,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,26.433,11,1985,1,Barisal,Patuakhali,Barguna,Barguna,22.38216667,90.22755556,bcs1
Z1016,2.511,Box Culvert,LRP002b,DOKHAR SOLEMPUR,3.95,A,105692,Fouzderhat-Biman Bnader Road,2.511,5.66,1993,2,Chittagong,Chittagong,Chittagong,Chittagong,22.38213889,91.75608333,bcs1
Z8810,26.537,Box Culvert,LRP025b,.,6.8,A,113500,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,26.537,6.2,1988,3,Barisal,Patuakhali,Barguna,Barguna,22.38177778,90.22669444,bcs1
Z8701,12.182,Baily with Steel Deck,LRP012a,Lalpul Bridge,18.24,C,120890,Charkhali-Tushkhali-Mathbaria-Patharghata Road,12.182,,,,Barisal,Barisal,Pirojpur,Kawkhali,22.3817216,89.9851663,road_precise
R890,47.262,Box Culvert,LRP047b,.,1.94,A,107340,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,47.262,12.65,1999,1,Barisal,Barisal,Bhola,Bhola,22.38166667,90.74666667,bcs1
Z8701,12.182,Baily with Steel Deck,LRP012a,.,18.24,A,112412,Charkhali-Tushkhali-Mathbaria-Patharghata Road,12.182,4.08,1998,1,Barisal,Barisal,Pirojpur,Kawkhali,22.38166667,89.98527778,bcs1
Z8708,27.16,Truss with Steel Deck,LRP027a,,86.25,A,119341,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,27.16,4.1,1995,3,Barisal,Barisal,Jhalokati,Jhalokati,22.38166667,90.09083333,bcs1
Z8708,27.16,Truss with Steel Deck,LRP027a,.,86.25,A,112461,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,27.16,4.1,1995,3,Barisal,Barisal,Jhalokati,Jhalokati,22.38166667,90.09083333,bcs1
N1,230.13,Box Culvert,LRP232a,PAKKA MATA BOX CULVERT,3,A,112543,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,230.13,12.2,1951,1,Chittagong,Chittagong,Chittagong,Sitakunda,22.38127778,91.76538889,bcs1
Z8810,26.678,Box Culvert,LRP025c,.,1.9,A,113502,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,26.678,10.9,1995,1,Barisal,Patuakhali,Barguna,Barguna,22.38125,90.22552778,bcs1
Z1636,8.963,Slab Culvert,LRP008b,Padua,6,C,114001,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),8.963,4.5,1994,1,Chittagong,Chittagong,Chittagong,Chittagong,22.38113889,92.09352778,bcs1
N8,199.222,Baily with Steel Deck,LRP200c,.,21.3,C,109830,Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road,199.222,4.1,1996,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.38111111,90.32055556,bcs1
Z8053,3.18,Baily with Steel Deck,LRP003a,Soular Bridge,24.4,C,119103,Bauphal (Kalaiya)-Bogi-Bhola (Debirchar) Road,3.18,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3806938,90.6095833,road_precise
Z8053,3.18,Baily with Steel Deck,LRP003a,.,24.4,A,116750,Bauphal (Kalaiya)-Bogi-Bhola (Debirchar) Road,3.18,4,2002,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.38055556,90.60972222,bcs1
Z8708,27.679,Box Culvert,LRP027c,.,2.1,D,112462,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,27.679,6.08,1982,1,Barisal,Barisal,Jhalokati,Jhalokati,22.38027778,90.08638889,bcs1
Z8803,15.46,Box Culvert,LRP015a,.,5.3,A,116777,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,15.46,7.4,1989,1,Barisal,Barisal,Barisal,Barisal-1,22.38,90.15166667,bcs1
Z7702,28.465,Box Culvert,LRP029a,.,3.6,A,109391,Signboard-Morelganj-Sharankhola-Rainda-Bogi Road,28.465,7.3,1992,1,Khulna,Khulna,Bagerhat,Bagerhat-1,22.37777778,89.81444444,bcs1
R161,32.203,Baily with Steel Deck,LRP032b,BANGALHALIA BAZAR,30.45,A,101376,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,32.203,3.6,1993,1,Chittagong,Rangamati,Bandarban,Bandarban-1,22.37738889,92.13394444,bcs1
R890,47.732,Box Culvert,LRP047c,.,1.96,A,107342,Bhola (Paran Talukderhat)-Burhanuddin-Lalmohon-Char Fassion-Char Manika Road,47.732,10.93,1999,1,Barisal,Barisal,Bhola,Bhola,22.37722222,90.74694444,bcs1
Z8708,28.143,Slab Culvert,LRP028a,.,6.25,C,112463,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,28.143,4.25,1988,1,Barisal,Barisal,Jhalokati,Jhalokati,22.37694444,90.08444444,bcs1
Z8052,42.72,RCC Girder Bridge,LRP042c,Nomalar bridge,55.3,A,121645,Binapani-Kachua-Betagi-Mirjaganj-Patuakhali Road,42.72,4.3,1990,3,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3765,90.54294444,bcs1
N1,230.921,Box Culvert,LRP233a,GLAXO BOX CULVERT,8.3,A,100620,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,230.921,12.8,1990,2,Chittagong,Chittagong,Chittagong,Sitakunda,22.37641667,91.77041667,bcs1
Z8701,12.944,Baily with Steel Deck,LRP012c,.,18.25,A,112416,Charkhali-Tushkhali-Mathbaria-Patharghata Road,12.944,4.05,1996,1,Barisal,Barisal,Pirojpur,Kawkhali,22.37638889,89.98111111,bcs1
R161,32.203,Baily with Steel Deck,LRP032b,Bangalhalia Bridge.,30.5,B,121571,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,32.203,,,,Chittagong,Rangamati,Bandarban,Bandarban-1,22.37627586,92.14436359,road_interpolate
Z8701,12.944,Baily with Steel Deck,LRP012c,Bashbunia Steel Bridge,18.3,C,120892,Charkhali-Tushkhali-Mathbaria-Patharghata Road,12.944,,,,Barisal,Barisal,Pirojpur,Kawkhali,22.3761938,89.9813327,road_precise
Z1814,0.035,Box Culvert,LRPSa,.,1.9,A,117974,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,0.035,6.5,2005,1,Sylhet,Sylhet,Sylhet,Chandraghona,22.37525,92.14469444,bcs1
Z7604,61.867,Box Culvert,LRP061a,.,1.85,A,112662,Betgram-Tala-Paikgachha-Koyra Road,61.867,7.6,2000,1,Khulna,Khulna,Khulna,Khulna-1,22.37502778,89.27897222,bcs1
Z1065,16.451,Box Culvert,LRP016b,GOMDONDI BOX CULVERT,3,A,108762,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,16.451,3.1,1980,1,Chittagong,Chittagong,Dohazari,Patiya,22.37486111,91.90533333,bcs1
Z1059,10.734,Slab Culvert,LRP010c,DARALA SLUB CULVERT,1.3,A,105068,Patiya-Boalkhali (Kanongopara) Road,10.734,3.75,1968,1,Chittagong,Chittagong,Dohazari,Patiya,22.3745,91.96977778,bcs1
Z8806,30.657,Steel Beam & RCC Slab,LRP031a,.,18.25,C,110417,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,30.657,3.04,1980,3,Barisal,Patuakhali,Patuakhali,Patuakhali,22.37444444,90.58,bcs1
Z1065,16.557,RCC Girder Bridge,LRP016c,GOMDONDI RCC GIDER BRIDGE,6,C,108752,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,16.557,4.1,1975,1,Chittagong,Chittagong,Dohazari,Patiya,22.37438889,91.90572222,bcs1
Z1814,0.186,Slab Culvert,LRPSb,.,2,A,117975,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,0.186,7.5,2005,1,Sylhet,Sylhet,Sylhet,Chandraghona,22.37427778,92.14538889,bcs1
Z1065,14.613,RCC Girder Bridge,LRP014a,Munaf Bridge,48,C,121219,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,14.613,,,,Chittagong,Chittagong,Dohazari,Patiya,22.3739438,91.9133056,road_precise
Z1065,17.378,Box Culvert,LRP017a,KOIR MONDHIR BOX CULVERT,2,A,103999,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,17.378,7.9,1992,1,Chittagong,Chittagong,Dohazari,Patiya,22.37391667,91.91336111,bcs1
Z1016,3.53,Box Culvert,LRP003a,LATIP PUR,1.87,A,105694,Fouzderhat-Biman Bnader Road,3.53,5.66,1995,1,Chittagong,Chittagong,Chittagong,Chittagong,22.37325,91.75883333,bcs1
Z8052,13.65,Truss with Steel Deck,LRP013b,Paira Steel Bridge,15.95,C,119095,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,13.65,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.37307666,90.20548478,road_interpolate
Z7617,11.837,Box Culvert,LRP012a,.,3.65,C,108991,Kaliganj-Shyamnagar-Vetkhali Road,11.837,8.18,1990,1,Khulna,Khulna,Satkhira,Satkhira-2,22.37277778,89.09361111,bcs1
Z8052,6.4,Box Culvert,LRP006a,.,6.5,A,116799,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,6.4,10.4,2004,2,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3725,90.20472222,bcs1
Z1065,16.014,Box Culvert,LRP016a,JOMADARHAT BOX CULVERT,2,C,108757,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,16.014,3.6,1968,1,Chittagong,Chittagong,Dohazari,Patiya,22.37230556,91.90170556,bcs1
Z8810,27.911,Box Culvert,LRP027a,.,2.3,A,113504,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,27.911,8.4,1985,1,Barisal,Patuakhali,Barguna,Barguna,22.37169444,90.22108333,bcs1
Z8052,7.3,Box Culvert,LRP007a,.,3.8,A,116801,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,7.3,7.4,1999,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.37138889,90.21333333,bcs1
Z8708,28.796,Box Culvert,LRP028b,.,5.15,A,112464,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,28.796,7.25,1996,1,Barisal,Barisal,Jhalokati,Jhalokati,22.37138889,90.08361111,bcs1
Z1814,3.025,Baily with Steel Deck,LRP003a,.,25.1,A,117976,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,3.025,3.8,2002,1,Sylhet,Sylhet,Sylhet,Chandraghona,22.37116667,92.15847222,bcs1
Z8701,14.126,Baily with Steel Deck,LRP014a,.,42.68,A,112418,Charkhali-Tushkhali-Mathbaria-Patharghata Road,14.126,3.95,1998,1,Barisal,Barisal,Pirojpur,Kawkhali,22.37111111,89.97138889,bcs1
Z1814,3.019,Baily with Steel Deck,LRP003a,Shpfipur Bridge,24.6,A,121831,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,3.019,,,,Chittagong,Rangamati,Rangamati,Chandraghona,22.3711104,92.1585278,road_precise
Z1814,3.025,Baily with Steel Deck,LRP003a,Shpfipur Bridge,24.6,A,121027,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,3.025,,,,Sylhet,Sylhet,Sylhet,Chandraghona,22.3711104,92.1585278,road_precise
N107,3.435,Box Culvert,LRP003a,WEST GUNDONDI,5.6,D,111584,Kalurghat-Maneswartek Road,3.435,12.2,1990,1,Chittagong,Chittagong,Dohazari,Patiya,22.37108333,91.90744444,bcs1
Z8701,14.126,Truss with Steel Deck,LRP014a,Dabipur Steel Bridge,42.73,C,120896,Charkhali-Tushkhali-Mathbaria-Patharghata Road,14.126,,,,Barisal,Barisal,Pirojpur,Kawkhali,22.3709993,89.9713327,road_precise
Z1814,3.1,Box Culvert,LRP003c,.,7,A,117977,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,3.1,7.4,1992,1,Sylhet,Sylhet,Sylhet,Chandraghona,22.37077778,92.15908333,bcs1
R161,33.085,Box Culvert,LRP033a,BORYCHORY,3,A,112547,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,33.085,9.2,1985,1,Chittagong,Rangamati,Bandarban,Bandarban-1,22.36994444,92.14258333,bcs1
N1,231.966,Box Culvert,LRP234a,CORNAIL HAT BOX CULVERT,3,A,100621,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,231.966,31,1993,1,Chittagong,Chittagong,Chittagong,Sitakunda,22.36947222,91.77727778,bcs1
Z8052,15.85,Truss with Steel Deck,LRP015a,Number Two Bridge,25.15,C,119098,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,15.85,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3693604,90.2195271,road_precise
Z1636,11.136,Slab Culvert,LRP011a,Jamadartila,3,C,113996,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),11.136,4.2,1990,1,Chittagong,Chittagong,Chittagong,Chittagong,22.36927778,92.10680556,bcs1
Z8810,28.212,Box Culvert,LRP027b,.,9.35,A,113505,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,28.212,7.5,2005,2,Barisal,Patuakhali,Barguna,Barguna,22.36925,90.22,bcs1
Z8052,8.07,PC Girder Bridge,LRP008a,.,140,A,116803,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,8.07,4.7,2003,5,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36916667,90.22027778,bcs1
Z1065,15.253,Box Culvert,LRP015b,MIADIR POLE BOX CULVERT,4,B,103995,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,15.253,8,1992,1,Chittagong,Chittagong,Dohazari,Patiya,22.36883333,91.898,bcs1
Z1059,10.03,RCC Girder Bridge,LRP010a,BOBON BISHA BRIFGE,8.5,D,105066,Patiya-Boalkhali (Kanongopara) Road,10.03,3.7,1976,1,Chittagong,Chittagong,Dohazari,Patiya,22.36838889,91.96736111,bcs1
R161,33.249,Baily with Steel Deck,LRP033b,KODUM CHORA BAILY,27.6,D,101378,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,33.249,3.5,1995,1,Chittagong,Rangamati,Bandarban,Bandarban-1,22.36827778,92.14247222,bcs1
R161,34.584,Baily with Steel Deck,LRP035a,Chagol Khaia Bridge,18.4,A,121580,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,34.584,,,,Chittagong,Rangamati,Bandarban,Bandarban-1,22.3682771,92.1424997,road_precise
Z8806,31.407,Box Culvert,LRP031c,.,6.73,A,110419,Lebukhali-Dumki-Boga-Bauphal-Kalaiya-Dashmina-Galachipa-Amragachhia Road,31.407,7.1,1999,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36805556,90.57972222,bcs1
Z1814,19.623,Truss with Steel Deck,LRP019a,Rajosthali Bazar Bridge,60.93,B,121833,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,19.623,,,,Chittagong,Rangamati,Rangamati,Chandraghona,22.3679716,92.2550833,road_precise
Z1814,19.82,Baily with Steel Deck,LRP019a,Rajosthali Bazar Bridge,60.93,B,121033,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,19.82,,,,Sylhet,Sylhet,Sylhet,Chandraghona,22.3679716,92.2550833,road_precise
Z1814,19.82,Truss with Steel Deck,LRP019a,.,63,A,117980,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,19.82,4.1,1994,2,Sylhet,Sylhet,Sylhet,Chandraghona,22.36791667,92.25508333,bcs1
Z8701,14.899,Truss with Steel Deck,LRP014d,Shapa Bridge,42.73,C,120897,Charkhali-Tushkhali-Mathbaria-Patharghata Road,14.899,,,,Barisal,Barisal,Pirojpur,Kawkhali,22.3675549,89.9648889,road_precise
Z8701,14.899,Baily with Steel Deck,LRP014d,.,42.7,A,112421,Charkhali-Tushkhali-Mathbaria-Patharghata Road,14.899,3.45,2000,1,Barisal,Barisal,Pirojpur,Kawkhali,22.3675,89.965,bcs1
R161,33.249,Baily with Steel Deck,LRP033b,Kochuriapara Bridge.,27.57,D,121573,Rangamati (Ghagra)-Chandragona-Bangalhalia-Bandarban Road,33.249,,,,Chittagong,Rangamati,Bandarban,Bandarban-1,22.36739976,92.14235403,road_interpolate
Z8913,3.26,Box Culvert,LRP003a,.,2,A,116627,Debirchar-Nazirpur-Lalmohon-Mongolsikder-Tazumuddin Road,3.26,11,1995,1,Barisal,Barisal,Bhola,Charfession,22.36638889,90.68472222,bcs1
Z8701,15.961,Slab Culvert,LRP015a,.,5.27,A,112423,Charkhali-Tushkhali-Mathbaria-Patharghata Road,15.961,4.16,1992,1,Barisal,Barisal,Pirojpur,Kawkhali,22.36611111,89.955,bcs1
Z8701,16.568,Box Culvert,LRP016a,.,2,A,112425,Charkhali-Tushkhali-Mathbaria-Patharghata Road,16.568,9.71,1996,1,Barisal,Barisal,Pirojpur,Kawkhali,22.36555556,89.94916667,bcs1
Z8708,29.455,Box Culvert,LRP029a,.,2.3,A,112465,Rajapur-Kathalia-Amua-Bamna-Patharghata Road,29.455,6.1,1995,1,Barisal,Barisal,Jhalokati,Jhalokati,22.36527778,90.0825,bcs1
Z1016,4.453,Box Culvert,LRP004a,LOTIP PUR,1.7,A,105716,Fouzderhat-Biman Bnader Road,4.453,5.66,1996,1,Chittagong,Chittagong,Chittagong,Chittagong,22.36475,91.75966667,bcs1
Z8701,16.947,Slab Culvert,LRP016b,.,5.37,A,112427,Charkhali-Tushkhali-Mathbaria-Patharghata Road,16.947,4.18,1993,1,Barisal,Barisal,Pirojpur,Kawkhali,22.36472222,89.94555556,bcs1
Z8052,9.2,Baily with Steel Deck,LRP009a,.,30,A,116807,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,9.2,4,2001,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36444444,90.22972222,bcs1
Z7604,63.082,Box Culvert,LRP062a,.,1.9,A,112664,Betgram-Tala-Paikgachha-Koyra Road,63.082,7.6,2000,1,Khulna,Khulna,Khulna,Khulna-1,22.36441667,89.281,bcs1
Z1065,14.613,Truss With Timber Deck,LRP014a,MUNAIPA WOODER BRIDGE,45,A,103997,Maizzertek-Boalkhali-Kanongapara-Udarbanna Road,14.613,2.5,1974,6,Chittagong,Chittagong,Dohazari,Patiya,22.36425,91.89780556,bcs1
Z1636,12.08,Box Culvert,LRP012a,Sukbilas,26,C,113998,Rangunia-Bangalhalia (Sukhbilash) Road (Kalindirani Road),12.08,4.2,1992,5,Chittagong,Chittagong,Chittagong,Chittagong,22.36413889,92.11263889,bcs1
Z1814,17.64,PC Girder Bridge,LRP017a,Saingsong Bridge,43.4,A,121832,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,17.64,,,,Chittagong,Rangamati,Rangamati,Chandraghona,22.3640833,92.238083,road_precise
Z1814,17.78,PC Girder Bridge,LRP017a,Saingsong Bridge,43.4,A,121030,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,17.78,,,,Sylhet,Sylhet,Sylhet,Chandraghona,22.3640833,92.238083,road_precise
Z1814,17.78,Baily with Steel Deck,LRP017a,.,46,A,117979,Bangalhalia-Rajasthali-Farua-Bilaichhari-Barkal Road,17.78,5.1,1990,1,Sylhet,Sylhet,Sylhet,Chandraghona,22.36405556,92.23794444,bcs1
Z7617,13.008,Box Culvert,LRP013a,.,3.65,A,109028,Kaliganj-Shyamnagar-Vetkhali Road,13.008,9.7,1991,1,Khulna,Khulna,Satkhira,Satkhira-2,22.36388889,89.09944444,bcs1
Z1439,2.1,Box Culvert,LRP002b,.,3.45,A,117118,Hatiya (Bhuiya Hat)-Jahajmara Road,2.1,7,2001,1,Comilla,Noakhali,Noakhali,Noakhali,22.36358333,91.12286111,bcs1
N1,242.016,Box Culvert,LRP236a,BOALIA BOX CULVERT,4.65,C,100628,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,242.016,12.1,1983,1,Chittagong,Chittagong,Chittagong,Chittagong,22.36325,91.85141667,bcs1
Z8803,13.49,Box Culvert,LRP013b,.,5.3,A,116776,Barguna (Chandukhali)-Betagi-Bakerganj(Padri Shibpur) Road,13.49,7.4,1989,1,Barisal,Barisal,Barisal,Barisal-1,22.36305556,90.14611111,bcs1
Z1059,9.377,Slab Culvert,LRP009c,CHOW DONI DEJIR PUR,1.2,A,105063,Patiya-Boalkhali (Kanongopara) Road,9.377,5.5,1978,1,Chittagong,Chittagong,Dohazari,Patiya,22.36269444,91.96580556,bcs1
Z1802,6.465,RCC Girder Bridge,LRP006b,DARBARSORT BRIDGE,10,A,106837,Telegati-Allaher Darber Sharif Road,6.465,4.25,1985,1,Chittagong,Chittagong,Dohazari,Patiya,22.36266667,91.96480556,bcs1
Z1802,6.257,Box Culvert,LRP006a,KHOMZORI BOX CULVERT,1.7,A,106821,Telegati-Allaher Darber Sharif Road,6.257,7.3,2004,1,Chittagong,Chittagong,Dohazari,Patiya,22.36252778,91.96280556,bcs1
Z8810,29.297,Truss with Steel Deck,LRP028a,.,49,A,113506,Bakerganj-Padrishibpur-Kathaltali-Subidkhali-Barguna Road,29.297,4.2,1998,1,Barisal,Patuakhali,Barguna,Barguna,22.36252778,90.21594444,bcs1
Z7702,30.268,Baily with Steel Deck,LRP031a,.,18.48,A,109400,Signboard-Morelganj-Sharankhola-Rainda-Bogi Road,30.268,4.1,1996,1,Khulna,Khulna,Bagerhat,Bagerhat-1,22.36222222,89.81694444,bcs1
Z8052,9.72,Box Culvert,LRP009c,.,2,A,116809,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,9.72,7.3,1998,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36222222,90.23444444,bcs1
Z8052,9.72,Box Culvert,LRP009c,.,2,A,116810,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,9.72,7.3,1998,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36222222,90.23444444,bcs1
Z1059,9.29,Box Culvert,LRP009a,CHAWARI PARA 2,1,A,105061,Patiya-Boalkhali (Kanongopara) Road,9.29,8,1992,1,Chittagong,Chittagong,Dohazari,Patiya,22.36213889,91.96555556,bcs1
Z1059,8.01,RCC Girder Bridge,LRP008a,Ahala Bridge,12.9,A,121217,Patiya-Boalkhali (Kanongopara) Road,8.01,,,,Chittagong,Chittagong,Dohazari,Patiya,22.3621111,91.9656111,road_precise
Z8052,17.3,Truss with Steel Deck,LRP017a,Number One Bridge,27,C,119101,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,17.3,,,,Barisal,Patuakhali,Patuakhali,Patuakhali,22.3620556,90.2344719,road_precise
N107,4.553,Box Culvert,LRP004a,JUNGA CULVERT,8.3,B,111595,Kalurghat-Maneswartek Road,4.553,10.75,1996,2,Chittagong,Chittagong,Dohazari,Patiya,22.36202778,91.91102778,bcs1
N107,4.895,RCC Girder Bridge,LRP004b,Shakpura Bridge,36,B,121142,Kalurghat-Maneswartek Road,4.895,,,,Chittagong,Chittagong,Dohazari,Patiya,22.362,91.911,road_precise
Z1016,4.812,Box Culvert,LRP004b,UTTAR KATTOLE,3.8,A,105719,Fouzderhat-Biman Bnader Road,4.812,5.66,1995,2,Chittagong,Chittagong,Chittagong,Chittagong,22.36183333,91.76011111,bcs1
Z1802,5.529,Slab Culvert,LRP005b,Chorikoli Culvert,1.9,A,106842,Telegati-Allaher Darber Sharif Road,5.529,4.9,1980,1,Chittagong,Chittagong,Dohazari,Patiya,22.36152778,91.95808333,bcs1
Z7604,63.407,Box Culvert,LRP063a,.,6.5,A,112665,Betgram-Tala-Paikgachha-Koyra Road,63.407,7.6,2001,2,Khulna,Khulna,Khulna,Khulna-1,22.36147222,89.28125,bcs1
Z8052,9.88,Baily with Steel Deck,LRP009d,.,22.2,A,116811,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,9.88,3.9,1995,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36138889,90.23583333,bcs1
Z1802,5.38,Box Culvert,LRP005a,SHARDATOLI BOXCULVERT,1,A,106829,Telegati-Allaher Darber Sharif Road,5.38,5.66,1999,1,Chittagong,Chittagong,Dohazari,Patiya,22.36080556,91.95680556,bcs1
Z8052,15.85,Baily with Steel Deck,LRP015a,.,25,A,116813,Kachua-Betagi-Mirjaganj-Patuakhali-Lohalia-Nijbot Kajol-Kalaiya Road,15.85,3.5,1992,1,Barisal,Patuakhali,Patuakhali,Patuakhali,22.36055556,90.29222222,bcs1
